Order_Date,Region,Category,Segment,Quantity,Sales,Profit
2024-07-31,East,Office Supplies,Corporate,1,38.74,10.01
2024-07-31,East,Office Supplies,Corporate,5,209.5,64.92
2024-08-01,South,Furniture,Consumer,7,3711.78,743.93
2024-08-01,East,Furniture,Home Office,4,2023.32,578.06
2024-08-01,North,Food & Beverage,Consumer,2,53.47,9.37
2024-08-01,North,Furniture,Corporate,2,1066.65,178.53
2024-08-01,North,Electronics,Consumer,3,880.86,117.19
2024-08-01,East,Office Supplies,Corporate,6,228.17,57.9
2024-08-01,South,Electronics,Consumer,4,1259.08,262.78
2024-08-01,South,Electronics,Home Office,4,1151.27,166.27
2024-08-02,East,Clothing,Corporate,1,54.41,23.38
2024-08-02,South,Clothing,Consumer,2,134.56,52.24
2024-08-02,North,Electronics,Corporate,2,613.69,130.61
2024-08-02,South,Food & Beverage,Home Office,3,88.12,9.69
2024-08-03,North,Office Supplies,Corporate,5,196.6,70.54
2024-08-03,West,Clothing,Home Office,5,338.68,153.38
2024-08-03,North,Food & Beverage,Corporate,5,147.86,25.44
2024-08-03,South,Food & Beverage,Consumer,7,187.39,35.17
2024-08-03,East,Clothing,Consumer,7,449.63,190.39
2024-08-03,West,Furniture,Corporate,4,1921.99,414.82
2024-08-03,South,Food & Beverage,Consumer,3,73.86,10.83
2024-08-03,North,Clothing,Consumer,4,221.25,62.93
2024-08-04,South,Electronics,Home Office,6,2285.79,370.68
2024-08-04,North,Electronics,Home Office,5,1563.47,205.37
2024-08-04,West,Office Supplies,Home Office,4,169.44,42.14
2024-08-04,North,Electronics,Consumer,6,2062.09,355.07
2024-08-05,West,Furniture,Corporate,7,3181.17,647.07
2024-08-05,East,Food & Beverage,Consumer,3,79.73,9.16
2024-08-05,West,Clothing,Consumer,6,337.01,140.75
2024-08-05,South,Food & Beverage,Corporate,2,48.89,8.95
2024-08-05,East,Electronics,Corporate,5,1842.98,370.7
2024-08-05,North,Electronics,Consumer,7,2418.43,442.84
2024-08-05,South,Office Supplies,Consumer,2,89.74,28.52
2024-08-06,South,Clothing,Home Office,2,127.34,40.92
2024-08-06,South,Clothing,Home Office,1,70.03,23.68
2024-08-06,East,Clothing,Consumer,3,178.16,75.21
2024-08-06,North,Furniture,Consumer,3,1534.73,329.93
2024-08-07,North,Electronics,Home Office,6,2116.17,277.38
2024-08-07,North,Electronics,Corporate,5,1422.09,225.79
2024-08-08,East,Office Supplies,Consumer,2,91.57,18.35
2024-08-08,North,Furniture,Home Office,7,3104.95,794.94
2024-08-08,North,Electronics,Consumer,4,1211.49,259.51
2024-08-08,South,Clothing,Consumer,2,111.75,38.29
2024-08-08,South,Food & Beverage,Consumer,1,25.41,3.01
2024-08-08,West,Clothing,Consumer,4,240.57,81.58
2024-08-08,West,Furniture,Home Office,4,1828.89,373.38
2024-08-09,West,Office Supplies,Consumer,2,78.13,15.48
2024-08-09,West,Furniture,Corporate,1,422.18,113.65
2024-08-09,East,Food & Beverage,Home Office,7,179.11,31.68
2024-08-09,South,Office Supplies,Corporate,6,269.32,84.24
2024-08-10,East,Food & Beverage,Consumer,7,200.04,26.32
2024-08-10,West,Furniture,Consumer,6,3238.93,725.72
2024-08-10,East,Food & Beverage,Consumer,4,101.72,16.31
2024-08-10,East,Electronics,Consumer,3,1078.71,214.5
2024-08-10,South,Clothing,Consumer,7,377.66,171.24
2024-08-10,West,Clothing,Consumer,5,324.55,83.36
2024-08-10,East,Office Supplies,Consumer,1,41.12,10.04
2024-08-10,South,Office Supplies,Consumer,6,232.2,55.69
2024-08-10,East,Office Supplies,Corporate,6,239.38,72.6
2024-08-10,West,Office Supplies,Corporate,7,307.53,63.16
2024-08-10,East,Electronics,Home Office,7,2159.31,347.55
2024-08-10,North,Office Supplies,Home Office,5,216.11,44.22
2024-08-11,South,Office Supplies,Home Office,6,230.74,48.57
2024-08-11,East,Electronics,Consumer,7,2419.06,507.55
2024-08-11,South,Clothing,Corporate,1,70.67,30.84
2024-08-12,North,Furniture,Corporate,5,2298.18,443.45
2024-08-12,North,Electronics,Corporate,3,873.81,161.43
2024-08-12,South,Clothing,Home Office,4,256.97,77.0
2024-08-12,North,Office Supplies,Corporate,2,92.47,30.74
2024-08-13,West,Electronics,Consumer,4,1504.71,200.54
2024-08-13,East,Electronics,Corporate,5,1474.52,317.87
2024-08-13,South,Food & Beverage,Consumer,2,52.74,8.78
2024-08-13,North,Furniture,Consumer,1,541.98,85.3
2024-08-13,West,Furniture,Home Office,3,1347.67,364.94
2024-08-13,South,Food & Beverage,Corporate,4,120.66,23.38
2024-08-13,North,Food & Beverage,Consumer,7,167.22,19.82
2024-08-13,South,Furniture,Consumer,7,3677.84,1032.2
2024-08-13,South,Food & Beverage,Consumer,7,182.73,25.24
2024-08-14,East,Electronics,Consumer,4,1182.39,230.18
2024-08-14,East,Clothing,Consumer,6,411.84,143.55
2024-08-14,North,Clothing,Consumer,7,472.3,175.3
2024-08-14,East,Food & Beverage,Consumer,4,104.55,11.77
2024-08-14,North,Clothing,Corporate,3,203.89,55.76
2024-08-14,East,Clothing,Consumer,6,337.91,115.99
2024-08-14,East,Furniture,Home Office,5,2070.19,384.75
2024-08-15,West,Office Supplies,Consumer,2,91.97,18.1
2024-08-15,South,Clothing,Home Office,5,344.73,152.8
2024-08-15,North,Electronics,Corporate,2,640.65,127.56
2024-08-15,South,Office Supplies,Consumer,2,91.59,29.26
2024-08-15,South,Clothing,Consumer,2,126.17,46.69
2024-08-15,West,Electronics,Corporate,2,752.87,153.61
2024-08-15,North,Office Supplies,Consumer,7,312.75,91.34
2024-08-16,South,Food & Beverage,Home Office,7,174.71,19.72
2024-08-16,North,Furniture,Consumer,2,929.91,156.2
2024-08-16,North,Clothing,Home Office,2,121.74,34.57
2024-08-16,West,Furniture,Consumer,2,1069.23,230.26
2024-08-16,North,Office Supplies,Consumer,7,306.19,76.52
2024-08-16,East,Food & Beverage,Consumer,7,203.86,24.39
2024-08-16,East,Electronics,Home Office,7,2195.0,503.0
2024-08-16,North,Electronics,Corporate,4,1274.8,210.53
2024-08-16,West,Office Supplies,Corporate,6,272.97,89.91
2024-08-16,North,Furniture,Consumer,7,3256.94,703.87
2024-08-16,North,Clothing,Consumer,6,408.85,168.76
2024-08-17,South,Office Supplies,Consumer,1,42.29,10.84
2024-08-17,North,Electronics,Corporate,2,645.09,110.47
2024-08-18,North,Food & Beverage,Home Office,4,113.01,21.61
2024-08-18,South,Food & Beverage,Consumer,6,168.13,17.87
2024-08-19,South,Furniture,Corporate,3,1259.71,224.09
2024-08-19,East,Clothing,Consumer,1,64.38,26.39
2024-08-20,South,Electronics,Consumer,2,629.67,141.01
2024-08-20,North,Clothing,Consumer,7,394.07,141.62
2024-08-20,West,Furniture,Corporate,1,443.75,115.21
2024-08-20,South,Clothing,Consumer,7,396.79,158.37
2024-08-21,East,Office Supplies,Home Office,5,215.8,58.7
2024-08-21,West,Furniture,Consumer,4,1842.4,304.86
2024-08-21,North,Clothing,Corporate,3,164.66,44.07
2024-08-21,East,Electronics,Consumer,4,1424.75,202.23
2024-08-21,South,Food & Beverage,Home Office,3,80.25,11.27
2024-08-21,South,Food & Beverage,Consumer,7,212.52,34.57
2024-08-22,South,Clothing,Home Office,2,141.64,39.82
2024-08-22,North,Electronics,Consumer,6,2156.01,291.35
2024-08-22,South,Clothing,Corporate,1,54.88,19.68
2024-08-22,North,Electronics,Home Office,7,2132.93,484.32
2024-08-22,West,Office Supplies,Home Office,2,92.75,31.91
2024-08-23,East,Electronics,Home Office,3,1084.4,223.75
2024-08-23,South,Electronics,Home Office,5,1539.67,201.96
2024-08-23,East,Food & Beverage,Consumer,5,137.09,14.95
2024-08-23,North,Office Supplies,Home Office,4,177.6,37.93
2024-08-23,West,Electronics,Consumer,4,1415.86,253.68
2024-08-23,West,Clothing,Consumer,6,366.98,150.13
2024-08-23,East,Clothing,Corporate,1,68.03,25.75
2024-08-23,South,Office Supplies,Corporate,3,132.9,35.13
2024-08-24,North,Food & Beverage,Consumer,6,152.18,25.8
2024-08-24,East,Clothing,Corporate,1,67.52,25.18
2024-08-24,East,Clothing,Consumer,4,269.75,87.13
2024-08-25,East,Clothing,Consumer,4,279.56,91.83
2024-08-25,North,Electronics,Home Office,7,2238.79,394.25
2024-08-25,South,Electronics,Home Office,2,678.95,131.31
2024-08-25,North,Food & Beverage,Corporate,5,133.95,19.12
2024-08-25,West,Electronics,Home Office,6,2075.22,269.19
2024-08-25,East,Clothing,Consumer,5,314.07,112.34
2024-08-25,North,Furniture,Home Office,3,1609.33,447.49
2024-08-25,South,Electronics,Corporate,5,1675.31,218.68
2024-08-26,West,Clothing,Consumer,6,383.76,100.36
2024-08-26,East,Furniture,Home Office,1,535.51,102.93
2024-08-26,East,Furniture,Corporate,1,504.07,123.9
2024-08-27,North,Furniture,Home Office,3,1568.9,344.64
2024-08-27,North,Electronics,Corporate,2,754.1,129.18
2024-08-27,North,Clothing,Corporate,3,176.21,63.05
2024-08-27,South,Furniture,Corporate,3,1372.61,375.31
2024-08-28,West,Electronics,Consumer,5,1862.4,373.67
2024-08-28,West,Electronics,Consumer,4,1399.58,229.25
2024-08-28,North,Furniture,Corporate,4,1695.67,429.6
2024-08-28,South,Office Supplies,Consumer,4,155.33,51.26
2024-08-28,West,Electronics,Corporate,3,1173.6,226.96
2024-08-28,East,Furniture,Home Office,2,1064.25,196.98
2024-08-29,East,Furniture,Home Office,4,2055.33,514.06
2024-08-29,North,Food & Beverage,Corporate,7,168.88,24.01
2024-08-29,West,Furniture,Home Office,6,3311.12,944.27
2024-08-29,East,Office Supplies,Home Office,7,278.53,79.44
2024-08-30,East,Electronics,Corporate,5,1786.83,399.57
2024-08-30,East,Food & Beverage,Corporate,1,23.34,3.98
2024-08-30,South,Office Supplies,Consumer,6,289.97,74.25
2024-08-31,West,Office Supplies,Consumer,6,281.74,86.52
2024-08-31,West,Furniture,Corporate,2,966.96,266.19
2024-08-31,North,Electronics,Corporate,1,362.28,59.73
2024-08-31,West,Electronics,Consumer,3,1094.2,180.88
2024-08-31,North,Electronics,Consumer,7,2666.09,520.34
2024-09-01,North,Furniture,Home Office,6,2830.91,695.85
2024-09-01,West,Furniture,Home Office,1,473.74,85.64
2024-09-01,South,Office Supplies,Corporate,5,210.35,46.62
2024-09-01,North,Office Supplies,Consumer,3,140.29,39.0
2024-09-02,East,Office Supplies,Consumer,6,291.02,70.79
2024-09-02,West,Furniture,Consumer,7,3854.64,613.84
2024-09-02,East,Food & Beverage,Corporate,3,92.53,13.87
2024-09-02,South,Furniture,Consumer,3,1287.07,354.99
2024-09-02,North,Office Supplies,Consumer,1,46.88,9.5
2024-09-03,West,Office Supplies,Consumer,5,198.1,68.25
2024-09-03,West,Clothing,Home Office,1,61.32,25.74
2024-09-03,South,Furniture,Corporate,1,501.58,134.05
2024-09-04,East,Electronics,Corporate,1,324.21,45.38
2024-09-04,West,Clothing,Consumer,1,71.77,20.92
2024-09-04,West,Food & Beverage,Home Office,2,59.75,10.74
2024-09-04,East,Electronics,Consumer,5,1949.54,393.97
2024-09-04,East,Office Supplies,Home Office,5,215.07,64.09
2024-09-04,West,Office Supplies,Consumer,2,101.2,30.77
2024-09-04,South,Office Supplies,Corporate,6,270.83,64.24
2024-09-05,East,Office Supplies,Consumer,4,200.88,49.28
2024-09-05,North,Office Supplies,Consumer,1,48.12,12.45
2024-09-05,North,Office Supplies,Consumer,4,153.01,49.15
2024-09-05,East,Electronics,Consumer,2,666.24,96.7
2024-09-05,South,Food & Beverage,Home Office,2,48.18,8.24
2024-09-05,South,Clothing,Consumer,6,386.51,131.68
2024-09-06,South,Office Supplies,Corporate,1,37.98,9.83
2024-09-06,North,Food & Beverage,Consumer,3,84.01,9.46
2024-09-06,North,Office Supplies,Consumer,1,48.98,16.86
2024-09-07,South,Office Supplies,Consumer,5,228.53,79.34
2024-09-07,West,Furniture,Home Office,2,936.73,266.64
2024-09-07,North,Office Supplies,Consumer,2,79.93,22.67
2024-09-07,South,Clothing,Consumer,4,231.03,66.69
2024-09-07,West,Furniture,Consumer,6,3013.39,778.95
2024-09-07,North,Clothing,Consumer,2,151.03,56.77
2024-09-08,South,Office Supplies,Home Office,4,153.83,53.14
2024-09-08,South,Food & Beverage,Corporate,4,116.36,19.46
2024-09-08,West,Office Supplies,Consumer,3,151.27,31.4
2024-09-08,North,Clothing,Corporate,7,526.99,179.11
2024-09-08,North,Food & Beverage,Home Office,1,25.45,3.4
2024-09-08,South,Electronics,Corporate,7,2303.79,479.08
2024-09-08,East,Food & Beverage,Consumer,4,105.47,19.23
2024-09-09,North,Furniture,Consumer,5,2876.71,673.58
2024-09-09,East,Clothing,Consumer,2,154.8,60.22
2024-09-09,North,Food & Beverage,Home Office,1,30.96,5.52
2024-09-09,West,Clothing,Home Office,5,384.77,155.56
2024-09-09,West,Food & Beverage,Consumer,2,63.05,8.61
2024-09-09,South,Food & Beverage,Consumer,1,25.39,4.83
2024-09-09,West,Electronics,Corporate,6,2051.72,354.07
2024-09-09,West,Clothing,Consumer,4,296.53,120.13
2024-09-09,East,Office Supplies,Consumer,3,121.09,39.14
2024-09-09,West,Electronics,Consumer,7,2473.15,359.28
2024-09-09,South,Office Supplies,Home Office,4,171.13,62.03
2024-09-09,East,Food & Beverage,Corporate,7,168.5,18.91
2024-09-10,West,Electronics,Consumer,1,411.94,74.05
2024-09-10,South,Clothing,Corporate,3,185.82,61.0
2024-09-10,West,Electronics,Consumer,4,1309.11,167.85
2024-09-10,North,Food & Beverage,Consumer,6,162.09,17.32
2024-09-11,South,Furniture,Consumer,7,3627.28,857.98
2024-09-11,West,Office Supplies,Consumer,5,196.32,67.67
2024-09-11,South,Food & Beverage,Consumer,1,28.18,3.78
2024-09-11,North,Clothing,Home Office,7,451.29,186.93
2024-09-11,South,Electronics,Corporate,5,1677.12,361.76
2024-09-11,West,Electronics,Consumer,1,312.02,51.26
2024-09-11,East,Electronics,Corporate,1,362.73,66.74
2024-09-11,East,Furniture,Corporate,7,3905.87,700.73
2024-09-11,North,Electronics,Home Office,5,1710.77,332.91
2024-09-11,East,Clothing,Corporate,6,410.44,125.87
2024-09-11,West,Food & Beverage,Corporate,5,125.24,20.59
2024-09-12,South,Furniture,Home Office,6,2822.36,720.77
2024-09-12,North,Office Supplies,Corporate,3,156.56,48.14
2024-09-12,South,Food & Beverage,Consumer,4,113.72,19.09
2024-09-12,West,Clothing,Consumer,1,66.85,25.54
2024-09-13,South,Electronics,Home Office,7,2792.39,401.1
2024-09-13,East,Furniture,Home Office,5,2306.21,645.84
2024-09-13,South,Furniture,Home Office,1,529.38,138.56
2024-09-13,West,Electronics,Home Office,1,388.62,76.05
2024-09-13,North,Office Supplies,Corporate,4,157.55,32.0
2024-09-14,South,Food & Beverage,Consumer,4,128.83,16.92
2024-09-14,North,Food & Beverage,Consumer,5,143.65,23.58
2024-09-14,East,Office Supplies,Consumer,6,313.29,104.46
2024-09-14,North,Electronics,Consumer,7,2708.76,533.57
2024-09-14,South,Furniture,Home Office,4,1825.92,343.21
2024-09-14,North,Clothing,Corporate,5,338.08,141.48
2024-09-14,East,Clothing,Corporate,4,275.27,108.3
2024-09-14,North,Furniture,Corporate,4,2240.69,491.05
2024-09-15,South,Electronics,Consumer,1,352.2,50.23
2024-09-15,South,Electronics,Corporate,2,689.36,145.48
2024-09-15,South,Food & Beverage,Corporate,3,80.29,9.7
2024-09-15,West,Office Supplies,Consumer,5,197.34,50.84
2024-09-15,North,Food & Beverage,Corporate,3,91.82,17.53
2024-09-15,South,Food & Beverage,Home Office,3,88.82,13.75
2024-09-16,North,Electronics,Corporate,6,2235.69,433.82
2024-09-16,North,Furniture,Corporate,7,3449.26,746.97
2024-09-16,East,Clothing,Home Office,4,261.98,91.03
2024-09-17,South,Food & Beverage,Consumer,6,156.71,21.78
2024-09-17,North,Furniture,Consumer,1,541.6,122.19
2024-09-17,East,Food & Beverage,Consumer,6,196.37,29.15
2024-09-17,South,Clothing,Home Office,6,428.56,149.25
2024-09-17,North,Clothing,Home Office,1,73.48,33.36
2024-09-17,South,Food & Beverage,Consumer,4,100.49,11.46
2024-09-18,South,Food & Beverage,Home Office,1,27.21,4.59
2024-09-18,South,Furniture,Consumer,1,567.23,158.64
2024-09-18,East,Furniture,Corporate,6,3598.78,582.16
2024-09-18,North,Office Supplies,Home Office,3,142.91,33.04
2024-09-18,West,Office Supplies,Consumer,1,49.17,13.15
2024-09-19,East,Office Supplies,Corporate,5,222.16,50.0
2024-09-19,South,Food & Beverage,Consumer,4,108.13,18.3
2024-09-20,South,Clothing,Corporate,1,61.74,24.96
2024-09-20,North,Office Supplies,Consumer,1,50.8,14.47
2024-09-20,North,Electronics,Home Office,4,1552.02,260.86
2024-09-20,West,Office Supplies,Consumer,3,119.97,37.98
2024-09-20,North,Furniture,Home Office,7,3496.73,940.64
2024-09-21,North,Food & Beverage,Home Office,6,200.02,34.47
2024-09-21,North,Clothing,Corporate,6,486.8,171.56
2024-09-21,West,Food & Beverage,Consumer,7,197.91,38.16
2024-09-21,North,Office Supplies,Home Office,3,159.56,56.9
2024-09-21,North,Office Supplies,Corporate,6,257.13,89.86
2024-09-21,East,Food & Beverage,Consumer,5,153.39,24.42
2024-09-21,South,Clothing,Consumer,4,311.01,96.07
2024-09-21,North,Office Supplies,Consumer,5,203.79,61.6
2024-09-21,West,Office Supplies,Consumer,6,308.82,68.92
2024-09-22,North,Food & Beverage,Corporate,7,201.52,29.56
2024-09-22,North,Office Supplies,Consumer,6,251.34,79.19
2024-09-22,North,Clothing,Consumer,5,388.85,100.21
2024-09-22,East,Clothing,Home Office,6,416.54,104.22
2024-09-22,East,Furniture,Consumer,4,2138.46,534.94
2024-09-24,North,Food & Beverage,Consumer,7,229.17,40.56
2024-09-24,West,Food & Beverage,Consumer,4,117.09,13.17
2024-09-24,North,Electronics,Home Office,5,1644.92,285.94
2024-09-24,South,Clothing,Home Office,6,425.13,140.14
2024-09-24,East,Office Supplies,Home Office,4,210.03,52.4
2024-09-24,West,Furniture,Home Office,1,610.93,162.92
2024-09-25,North,Clothing,Consumer,3,242.77,93.04
2024-09-25,East,Food & Beverage,Consumer,7,214.49,29.78
2024-09-25,North,Electronics,Consumer,1,343.97,54.95
2024-09-25,North,Office Supplies,Consumer,5,219.42,44.36
2024-09-25,West,Clothing,Corporate,4,305.66,76.65
2024-09-25,West,Food & Beverage,Consumer,4,111.99,19.83
2024-09-25,North,Furniture,Corporate,7,3890.7,916.71
2024-09-25,South,Electronics,Corporate,6,2320.47,447.08
2024-09-25,North,Furniture,Consumer,5,2301.4,510.45
2024-09-25,North,Food & Beverage,Consumer,5,140.17,23.88
2024-09-25,West,Food & Beverage,Consumer,6,173.43,23.84
2024-09-26,East,Electronics,Consumer,4,1531.14,289.6
2024-09-26,East,Office Supplies,Consumer,3,126.05,43.92
2024-09-26,North,Office Supplies,Corporate,5,206.45,50.57
2024-09-26,West,Food & Beverage,Consumer,7,217.93,31.02
2024-09-27,West,Furniture,Corporate,1,548.73,89.78
2024-09-27,West,Office Supplies,Consumer,1,50.41,11.85
2024-09-27,North,Furniture,Home Office,2,991.93,226.44
2024-09-27,North,Clothing,Corporate,3,226.69,80.61
2024-09-27,East,Clothing,Consumer,1,76.33,20.54
2024-09-27,North,Clothing,Home Office,5,366.44,166.08
2024-09-27,West,Office Supplies,Corporate,7,382.35,132.34
2024-09-27,East,Clothing,Corporate,1,65.05,28.82
2024-09-27,South,Food & Beverage,Consumer,3,97.43,14.54
2024-09-28,North,Office Supplies,Home Office,7,385.35,119.17
2024-09-28,South,Furniture,Corporate,1,542.3,88.94
2024-09-28,East,Office Supplies,Home Office,4,218.48,48.77
2024-09-28,South,Food & Beverage,Consumer,2,68.26,12.63
2024-09-28,North,Office Supplies,Home Office,7,361.17,94.97
2024-09-28,South,Food & Beverage,Consumer,4,131.94,21.57
2024-09-29,South,Office Supplies,Home Office,5,221.62,51.88
2024-09-29,East,Electronics,Corporate,1,432.24,79.25
2024-09-29,North,Food & Beverage,Consumer,3,98.94,10.53
2024-09-30,West,Office Supplies,Home Office,5,251.98,74.09
2024-09-30,East,Furniture,Home Office,1,518.78,113.35
2024-09-30,East,Electronics,Corporate,5,2045.53,371.23
2024-09-30,East,Electronics,Corporate,1,443.14,74.46
2024-09-30,East,Clothing,Corporate,6,496.67,194.56
2024-10-01,West,Electronics,Consumer,3,1190.21,211.14
2024-10-01,West,Food & Beverage,Consumer,1,29.54,4.38
2024-10-02,West,Food & Beverage,Consumer,6,208.48,26.3
2024-10-02,South,Electronics,Corporate,3,1149.89,221.43
2024-10-02,South,Food & Beverage,Consumer,2,63.58,12.25
2024-10-02,West,Food & Beverage,Corporate,1,32.46,5.53
2024-10-02,South,Clothing,Consumer,7,526.38,186.02
2024-10-02,West,Office Supplies,Home Office,1,52.44,15.54
2024-10-03,South,Clothing,Corporate,6,460.82,115.09
2024-10-03,West,Clothing,Consumer,2,140.35,48.11
2024-10-03,North,Clothing,Corporate,7,474.67,136.51
2024-10-03,East,Clothing,Consumer,4,271.92,104.47
2024-10-03,East,Electronics,Consumer,1,362.43,64.15
2024-10-04,East,Furniture,Home Office,5,3022.75,644.55
2024-10-04,South,Furniture,Home Office,2,999.13,225.43
2024-10-04,East,Food & Beverage,Consumer,3,93.97,15.33
2024-10-04,North,Clothing,Consumer,6,416.63,145.16
2024-10-04,West,Electronics,Consumer,5,1868.86,287.95
2024-10-04,West,Office Supplies,Corporate,5,211.92,76.18
2024-10-05,South,Food & Beverage,Consumer,1,29.96,4.58
2024-10-05,South,Clothing,Home Office,1,64.83,18.03
2024-10-05,West,Office Supplies,Corporate,6,318.77,94.9
2024-10-05,West,Furniture,Corporate,6,3747.91,850.15
2024-10-06,West,Clothing,Corporate,5,388.95,142.54
2024-10-06,South,Furniture,Corporate,4,2453.92,415.32
2024-10-06,North,Clothing,Consumer,7,541.88,205.38
2024-10-07,West,Electronics,Home Office,7,2943.49,676.31
2024-10-07,East,Furniture,Corporate,1,524.78,104.77
2024-10-07,West,Furniture,Home Office,3,1698.22,422.21
2024-10-07,East,Office Supplies,Corporate,4,181.34,37.29
2024-10-07,South,Clothing,Home Office,2,147.86,42.45
2024-10-08,East,Food & Beverage,Home Office,5,148.62,21.66
2024-10-08,West,Electronics,Home Office,5,1866.78,348.01
2024-10-08,South,Clothing,Consumer,1,73.45,22.36
2024-10-08,West,Food & Beverage,Home Office,4,132.69,24.92
2024-10-08,West,Food & Beverage,Corporate,3,95.03,18.06
2024-10-08,North,Furniture,Consumer,7,4320.67,741.49
2024-10-09,West,Furniture,Consumer,4,2110.46,453.09
2024-10-09,East,Clothing,Consumer,2,171.21,72.37
2024-10-09,East,Furniture,Consumer,7,4285.7,819.58
2024-10-10,West,Electronics,Corporate,5,2302.17,379.34
2024-10-10,South,Office Supplies,Corporate,4,180.32,62.57
2024-10-10,West,Office Supplies,Consumer,7,333.32,112.82
2024-10-10,West,Clothing,Corporate,1,70.82,19.09
2024-10-11,South,Food & Beverage,Corporate,1,33.95,4.88
2024-10-11,North,Electronics,Corporate,4,1575.86,276.54
2024-10-11,East,Food & Beverage,Corporate,6,198.54,27.52
2024-10-11,West,Clothing,Consumer,5,336.4,117.11
2024-10-12,West,Electronics,Home Office,7,3257.91,497.72
2024-10-12,West,Electronics,Corporate,6,2833.0,414.5
2024-10-12,West,Electronics,Home Office,3,1086.18,155.22
2024-10-12,East,Furniture,Corporate,6,3314.43,934.2
2024-10-13,West,Office Supplies,Consumer,3,145.09,28.77
2024-10-13,South,Furniture,Corporate,4,2392.64,598.65
2024-10-14,East,Furniture,Corporate,2,1052.02,289.02
2024-10-14,North,Food & Beverage,Consumer,7,201.34,26.34
2024-10-14,North,Electronics,Home Office,7,2821.69,407.14
2024-10-14,West,Clothing,Consumer,2,154.86,63.36
2024-10-15,North,Food & Beverage,Corporate,3,100.42,18.64
2024-10-15,East,Electronics,Corporate,3,1133.69,202.15
2024-10-15,South,Electronics,Corporate,7,2531.39,434.79
2024-10-15,West,Office Supplies,Consumer,6,312.0,80.27
2024-10-15,South,Furniture,Consumer,6,3618.31,625.97
2024-10-15,North,Furniture,Corporate,5,2782.18,566.12
2024-10-15,East,Furniture,Consumer,6,3918.5,1071.54
2024-10-16,East,Office Supplies,Consumer,5,281.64,80.26
2024-10-16,South,Office Supplies,Consumer,7,371.35,102.1
2024-10-16,East,Furniture,Corporate,4,2076.96,491.75
2024-10-16,East,Food & Beverage,Corporate,5,160.01,19.68
2024-10-16,East,Clothing,Home Office,3,211.18,62.73
2024-10-16,East,Clothing,Consumer,7,496.64,155.22
2024-10-17,East,Clothing,Corporate,1,80.69,26.31
2024-10-17,East,Electronics,Consumer,3,1459.23,307.8
2024-10-17,West,Office Supplies,Consumer,4,242.99,57.59
2024-10-17,West,Furniture,Corporate,3,1580.0,421.45
2024-10-17,East,Furniture,Corporate,6,3552.34,828.45
2024-10-17,East,Clothing,Consumer,5,369.86,120.15
2024-10-17,East,Furniture,Corporate,3,1821.03,484.32
2024-10-17,North,Food & Beverage,Consumer,4,148.27,28.9
2024-10-18,West,Clothing,Home Office,4,323.62,137.75
2024-10-18,North,Food & Beverage,Home Office,7,238.3,29.71
2024-10-18,North,Office Supplies,Consumer,3,172.41,44.35
2024-10-18,North,Clothing,Consumer,1,88.78,21.96
2024-10-18,East,Electronics,Home Office,1,455.03,89.39
2024-10-18,South,Clothing,Corporate,5,417.07,119.46
2024-10-18,South,Clothing,Corporate,4,335.24,118.38
2024-10-18,East,Clothing,Corporate,5,413.33,131.67
2024-10-18,West,Office Supplies,Consumer,4,227.46,78.97
2024-10-18,East,Office Supplies,Corporate,6,299.19,73.63
2024-10-18,North,Furniture,Corporate,3,1975.11,531.06
2024-10-19,South,Electronics,Consumer,3,1463.28,239.53
2024-10-19,West,Clothing,Consumer,3,205.99,66.97
2024-10-19,West,Clothing,Corporate,1,81.1,26.21
2024-10-19,North,Office Supplies,Consumer,5,255.34,72.35
2024-10-19,North,Clothing,Corporate,3,241.45,66.48
2024-10-19,South,Clothing,Consumer,7,533.39,152.05
2024-10-20,North,Food & Beverage,Consumer,2,76.55,8.31
2024-10-20,East,Food & Beverage,Corporate,1,28.61,3.04
2024-10-20,East,Furniture,Consumer,2,1252.64,261.53
2024-10-20,South,Electronics,Consumer,4,1627.43,225.73
2024-10-20,South,Electronics,Consumer,3,1211.09,165.0
2024-10-21,North,Office Supplies,Corporate,2,109.24,23.33
2024-10-21,West,Office Supplies,Home Office,6,316.73,85.13
2024-10-21,South,Food & Beverage,Consumer,4,154.94,27.05
2024-10-22,South,Office Supplies,Home Office,6,334.5,98.06
2024-10-22,South,Clothing,Consumer,7,563.3,191.97
2024-10-22,South,Office Supplies,Corporate,1,55.86,15.82
2024-10-22,East,Office Supplies,Corporate,2,101.93,30.86
2024-10-22,North,Food & Beverage,Corporate,3,99.76,15.29
2024-10-22,East,Food & Beverage,Consumer,5,159.23,21.19
2024-10-23,East,Furniture,Corporate,5,3495.61,944.92
2024-10-23,South,Clothing,Consumer,4,366.13,142.21
2024-10-23,West,Electronics,Consumer,6,2719.92,385.94
2024-10-23,East,Clothing,Corporate,2,159.24,63.28
2024-10-24,South,Food & Beverage,Consumer,4,154.34,29.03
2024-10-24,South,Food & Beverage,Corporate,4,119.1,19.94
2024-10-24,West,Clothing,Consumer,2,184.02,82.57
2024-10-24,South,Furniture,Consumer,3,1803.88,280.46
2024-10-24,North,Clothing,Consumer,3,264.01,69.34
2024-10-24,South,Furniture,Consumer,1,553.63,94.59
2024-10-25,West,Office Supplies,Home Office,7,333.02,74.25
2024-10-25,South,Clothing,Home Office,7,644.57,281.31
2024-10-25,East,Food & Beverage,Consumer,2,66.85,8.78
